voiceID,speaker,gender,Emotion,MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,LPC,LTAS mean,LTAS stdev,LTAS max,LTAS min,LTAS range,LTAS slope,Formant 1 mean,Formant 1 stdev,Formant 2 mean,Formant 2 stdev,Formant 3 mean,Formant 3 stdev,Pitch mean,Pitch stdev,Pitch max,Pitch min,Pitch range,Intensity mean,Intensity stdev,Intensity max,Intensity min,Intensity range,HNR,Duration,ZCR,Jitter PCA,shimmer PCA,Ed5,Ed4,Ed3,Ed2,Ed1,Ea,wentropy
N-02-04-04 (17).wav,4,female,sad,-479.94446,137.99309,-33.255974,12.24588,-9.739994,3.3361402,-6.617483,-37.33095,5.961495,-8.216873,-10.345733,-21.463455,-23.377361,0.005769094,-20.96862008,24.29554622,46.5660204,-88.39125482,134.9572752,-7.453827122,664.9662049,428.3460175,1871.047496,348.7416309,2716.958593,316.2575852,239.4969223,75.65878414,464.9827668,100.2738222,364.7089446,53.33191398,12.83741096,69.26992647,20.68578656,48.58413991,9.465732968,2.298798186,0.063886326,3.638746627,0.544599261,19.21529517,7.621219292,2.070170931,0.412711445,0.030588984,70.65001418,328.2570489
N-02-04-04 (18).wav,4,female,sad,-567.2551,134.2172,0.33306754,-12.203343,-9.013282,-9.652628,0.5628962,-21.084106,-10.936472,-13.404626,-10.077643,-9.922735,0.75818557,0.003525535,-29.31329465,18.97133583,35.84133632,-99.03934478,134.8806811,-13.82563838,721.7278036,294.458635,1616.608501,371.112715,2752.570929,340.2082127,222.4445384,63.97148489,333.0742347,92.33774514,240.7364896,41.60976733,13.55945062,65.74304321,15.16087362,50.58216959,6.987961389,1.625396825,0.088254239,4.144395055,4.874051395,20.40293046,5.380633346,0.486848496,0.0512174,0.005744253,73.67262605,48.79750896
N-02-04-04 (19).wav,4,female,sad,-547.23096,147.81883,-25.935547,-8.788737,1.6313776,6.6313314,9.352033,-42.1198,9.994613,-20.695507,-22.64295,-12.490769,-12.436912,0.016982773,-25.06949792,21.28806803,32.62774434,-97.94097432,130.5687187,-1.828922832,736.7655239,358.5097638,1744.204955,383.7311073,2603.885102,367.6975533,258.514166,135.7453829,498.5011108,101.2731441,397.2279668,46.08543362,8.868944373,61.13136811,19.97008175,41.16128636,4.057505263,3.111473923,0.074189707,5.423111781,6.823248503,22.50342257,40.04111239,5.105206036,1.171295872,0.063702404,31.11526073,78.38780666
N-02-04-04 (2).wav,4,female,sad,-459.8949,104.77881,-60.652374,-11.629081,-12.623028,3.6550462,3.3602998,-11.991086,19.041578,7.6682587,0.8024211,13.327088,-1.7408038,0.018387198,-20.6788447,24.52032302,41.16826121,-98.54842423,139.7166854,9.59202153,1106.839867,374.3487665,1872.586418,399.6156972,2846.332984,383.8318335,215.849999,96.12515257,501.6795523,143.8456579,357.8338944,48.24359335,12.83044971,74.66492232,16.17890618,58.48601614,2.112346075,2.345238095,0.090791449,4.808448806,1.093227665,48.86040042,38.48126005,7.11734525,0.777400619,0.032834829,4.730758833,219.0983374
N-02-04-04 (20).wav,4,female,sad,-522.42365,146.68149,-10.053207,-23.530676,-15.029234,-5.7541556,-19.453394,-34.652344,-13.111455,-21.535795,-21.143553,-20.709007,-10.861562,0.006576479,-24.43693329,21.42518797,39.72294379,-91.25595226,130.9788961,-8.918456816,595.7747682,261.1925636,1577.951435,452.9696086,2322.055836,627.6139272,241.9248226,32.95977619,328.2026979,102.3851255,225.8175724,52.08993664,9.866465114,70.36743553,28.36966201,41.99777352,11.37363314,2.159478458,0.051473199,-0.531101811,1.155616132,38.25888033,20.90618724,0.466857369,0.146425923,0.020587464,40.20106168,209.4012383
N-02-04-04 (3).wav,4,female,sad,-491.45776,92.312,-37.06973,62.98712,1.3574661,-2.07539,6.0876455,-32.550255,2.7255702,-10.952848,-16.71961,-20.604855,-33.864796,0.009033978,-21.45952265,23.45894837,45.84870821,-90.5370508,136.385759,-6.409221795,457.0668454,257.958637,1879.666571,414.1647721,2882.212493,309.4324086,221.917585,64.58713539,351.7320509,146.3111274,205.4209235,55.620603,11.79799751,67.51129747,12.67522133,54.83607613,12.55188832,1.671836735,0.079071255,0.232402699,-0.758839021,6.550551798,2.357518854,3.005056646,1.982390809,0.059329583,86.04515231,223.4098092
N-02-04-04 (4).wav,4,female,sad,-557.17487,62.654224,-23.058681,58.825268,29.566336,29.624062,-2.8781934,-44.891354,0.15810171,-13.826069,-26.98844,-26.652925,-21.98912,0.004030387,-23.9744997,21.78469234,42.50305156,-95.48506817,137.9881197,-3.068288977,754.7588621,699.4091124,2251.674012,327.7407632,3007.113518,491.9591311,204.9123637,60.50851227,373.4638992,137.0518541,236.4120451,48.06660351,13.04689998,67.92466274,13.02627321,54.89838953,10.57290604,1.915646259,0.106168816,2.135132196,0.853395061,2.425230904,1.744093894,1.475422968,0.630767895,0.044929429,93.67955491,132.658874
N-02-04-04 (5).wav,4,female,sad,-465.20102,96.481346,-25.271517,5.1087193,-14.689379,-0.51194286,-4.993128,-31.683916,-12.639725,-14.598715,-13.136177,-11.256587,-14.529803,0.006252945,-18.77848715,25.01100702,47.38650987,-91.04342965,138.4299395,-9.945830186,647.8202623,342.9545309,1815.192976,332.9320839,2827.66005,419.5859448,293.8151283,85.02450174,505.1579625,105.5266288,399.6313337,50.00069837,16.13131905,75.74880092,13.46540552,62.2833954,11.56564929,5.915260771,0.105482154,0.639672528,-0.910301784,16.69588318,5.500358829,0.954546458,0.900323462,0.101850261,75.84703781,943.5432143
N-02-04-04 (6).wav,4,female,sad,-589.76227,105.602165,-11.760933,11.840989,1.658675,-3.341293,8.794365,-27.247213,-8.610931,-25.282772,-10.51077,-8.56829,-5.9870696,0.004389942,-27.85615843,18.99622221,32.52364944,-96.46225802,128.9859075,-8.867872744,658.8280887,269.9541638,1743.84628,297.5821524,2843.066104,405.5557039,214.9363661,50.20255944,295.3160614,110.671425,184.6446364,37.22541924,15.27967556,64.17872899,11.93029139,52.2484376,7.021274717,1.497687075,0.156253756,4.064362638,3.197144337,17.91005688,5.696046644,0.553924643,0.361711018,0.031231368,75.44702945,28.02660477
N-02-04-04 (7).wav,4,female,sad,-499.643,73.8353,-38.391968,29.621572,-26.197298,0.9897338,3.350614,-39.667385,-9.705994,-18.369253,-17.869125,-11.572695,-11.589312,0.016864976,-16.29181513,21.42797399,37.82557756,-76.04913299,113.8747106,-6.523488212,742.2500897,519.2181017,1936.397146,429.8068386,3025.413138,516.5201793,305.4685098,58.47777383,462.3740006,200.775331,261.5986697,49.6830495,13.44514231,73.58212476,12.40354538,61.17857938,6.725719848,1.544126984,0.117140129,3.487744752,5.052710627,47.84265417,9.21717911,2.335274709,3.373638816,0.346361559,36.88489164,195.6687684
N-02-04-04 (8).wav,4,female,sad,-514.9084,158.43279,-73.037094,-32.37259,3.8845305,-6.3220673,-1.5680319,-37.285675,31.438187,-11.464887,-3.1853497,5.894014,-9.689255,0.019435188,-23.13661916,21.00748488,31.95680682,-101.7442689,133.7010757,3.509674405,894.6378445,304.6334233,1856.082485,305.4656242,2637.84971,286.8455018,199.7595584,83.66021163,466.705759,140.1423495,326.5634095,50.11410495,8.399503921,60.08618693,9.343152958,50.74303397,3.38484445,2.317528345,0.107099609,3.4225959,3.304976769,27.28391356,48.7282406,7.783003745,0.710755586,0.045189764,15.44889675,73.14626512
N-02-04-04 (9).wav,4,female,sad,-560.5316,147.85095,-22.82693,-8.7593355,7.1801233,8.399794,12.649124,-41.77389,10.435304,-22.19933,-23.541811,-12.294896,-9.869945,0.017441154,-25.51007727,20.9927467,30.94755255,-102.6461357,133.5936882,-2.322333251,721.3185595,368.1091011,1735.677184,367.6702649,2612.343849,321.619228,240.5486237,130.9187129,497.0696934,102.7121168,394.3575765,45.92725935,8.715750442,60.76268729,14.1145402,46.64814709,4.715136212,3.181133787,0.078879616,3.496706317,7.103425749,18.95495072,44.73837436,4.879987845,1.166151003,0.067668062,30.19286801,71.88175927
N-02-05-01 (1).wav,5,female,angry,-471.95462,94.976585,-107.93868,-2.2482412,10.320872,-26.271324,-21.964355,-24.82031,-14.125622,-14.6335945,-1.482442,-9.31288,-8.405133,0.02801744,-19.89829924,25.88688254,41.82798374,-85.36361451,127.1915983,13.73348249,875.6271026,374.6043903,2064.273093,418.6329714,2852.398956,284.1573769,326.5367274,37.02405261,429.9030658,243.4670243,186.4360415,54.05096078,12.3909806,72.70621443,13.32292353,59.3832909,8.414690456,2.287165533,0.128642381,-1.39241789,0.687088789,29.20703879,45.82818311,16.37098983,1.143927395,0.013772348,7.43608853,427.0193682
N-02-05-01 (10).wav,5,female,angry,-390.21567,149.97188,-77.490585,-30.020678,-13.025044,-29.027424,-25.27267,-15.604381,-12.896612,-19.10208,2.5799928,-6.6940317,-19.827606,0.012260854,-20.70111245,26.35121853,47.03796888,-95.45469462,142.4926635,3.29874256,815.0018266,240.8217337,1719.522968,337.333269,2746.42132,346.1093911,318.6441945,32.95898572,382.9392427,256.1647243,126.7745183,61.94899631,9.211861637,76.21024594,31.69318613,44.51705981,9.49490379,1.832222222,0.05771299,-0.008673249,-0.168579731,47.85890878,26.6314133,4.444840062,0.222172474,0.002995629,20.83966976,849.3543212
N-02-05-01 (11).wav,5,female,angry,-423.96417,125.54021,-73.02425,-0.100324936,9.450415,-21.177402,-20.330908,-16.717358,-9.154714,5.1075153,12.763425,4.455416,3.0193076,0.0337949,-12.07403894,23.26176245,44.57781917,-83.82060511,128.3984243,4.992724472,769.4912073,126.1139844,2038.182866,257.5219585,2940.142492,290.8480856,323.6631165,58.04861584,414.5634088,212.5106982,202.0527106,56.58641234,12.69631607,74.41850609,25.03238512,49.38612097,6.734392895,2.089795918,0.110375842,-1.064572451,1.188760483,23.89562473,33.02902713,23.32019004,2.133243436,0.051123814,17.57079085,570.7185883
N-02-05-01 (12).wav,5,female,angry,-411.52286,123.164566,-51.083065,-10.920942,-17.039347,-16.064413,-9.587754,-11.898652,-9.543932,-23.780558,-4.588284,-4.320886,-15.666677,0.01082774,-18.79860942,25.27175389,50.21962953,-83.58078294,133.8004125,-1.303497579,836.6597651,374.1119788,1639.914384,419.7001256,2914.467302,446.6014973,293.1381784,37.36547824,355.9782545,240.3313449,115.6469096,59.27113862,11.17592723,77.56543681,32.92853685,44.63689996,12.00226939,0.702403628,0.066846504,-1.760382374,-2.58087984,54.26070669,28.64388521,1.813367391,0.14301692,0.005613094,15.13341069,338.6047851
N-02-05-01 (13).wav,5,female,angry,-518.89124,95.265335,-47.765938,-4.69626,5.7229457,-13.796525,-13.974027,-7.908685,-1.2234281,-3.8943212,2.6479027,-4.7681365,-9.897226,0.016845247,-18.93673788,25.74081726,49.25738764,-86.76619446,136.0235821,7.510961651,758.9276387,347.293341,1878.067301,402.5341708,2810.786966,422.6674327,373.1806266,45.89583585,448.6063709,221.3048239,227.3015471,47.99125516,18.62687935,73.03624735,10.69285214,62.34339522,10.56983642,2.681904762,0.153482371,-1.496251765,-0.262196696,48.40244051,27.62818319,7.450498462,1.008899238,0.03117915,15.47879945,465.9862978
N-02-05-01 (14).wav,5,female,angry,-480.49683,84.03118,-16.449766,23.915792,-15.995885,-15.557631,3.2773166,-24.773327,-16.017797,-9.618699,-12.433627,-11.164427,-16.179474,0.03712094,-17.9399914,26.52988644,44.8069359,-104.2496196,149.0565555,-7.326444073,628.586994,266.345082,1762.479159,304.6223213,3014.501217,420.5919449,371.9741717,93.28073752,522.3937548,219.4846337,302.9091211,49.81895117,13.98173695,76.54859042,24.9707741,51.57781632,10.71244821,1.184240363,0.088189282,-1.170533346,0.615966823,50.75140966,13.55447878,6.892216303,9.461732793,0.236263186,19.10389927,212.6229958
N-02-05-01 (15).wav,5,female,angry,-540.1066,117.486855,-37.26625,-7.84206,13.132988,-12.498917,-15.63504,-14.568646,-0.645434,-4.4642053,-3.5738378,-10.857357,-7.046547,0.008070667,-21.61497522,23.24444748,41.42680438,-88.04382137,129.4706257,-5.349345395,907.4261835,455.7911927,1784.663852,444.264068,2762.275329,332.0188965,292.2840552,55.42030929,378.1247406,211.3274645,166.7972761,45.95281176,17.35795708,70.60246966,16.77464624,53.82782342,11.86011018,1.416417234,0.122383924,0.674820188,-0.97288763,48.73142255,14.69675138,2.134712745,0.236143172,0.010533197,34.19043696,159.8071772
N-02-05-01 (16).wav,5,female,angry,-559.70996,77.3596,-34.166492,12.888835,-12.4674015,-15.610777,7.1016593,-5.536377,-0.37425956,-8.478978,-0.9765563,-3.8083303,-7.599685,0.017750224,-21.94471735,24.38207435,38.03027255,-119.7370991,157.7673716,-0.923661811,980.2849882,208.2431132,2009.799445,341.6397968,3310.273285,295.3559368,324.0342855,82.85242275,487.312891,185.5931306,301.7197604,35.34920058,19.26868591,67.8643084,14.47135367,53.39295473,6.146147255,3.66553288,0.172768122,0.427440472,0.025462278,51.61833064,10.94122648,8.548162365,2.025680435,0.03825263,26.82834745,232.6603896
N-02-05-01 (17).wav,5,female,angry,-470.6164,87.93611,-58.408382,-4.058179,-2.7216012,-18.225067,-12.689993,-8.15641,-2.0408719,-7.8826885,3.2774131,-3.8169348,-12.968855,0.014122169,-20.00959168,26.38086274,42.51959783,-91.0752785,133.5948763,2.716229464,837.9542882,331.2550077,1882.250116,406.8909886,2932.213084,401.1578551,338.8837942,63.19257616,512.9645039,101.0969267,411.8675772,48.96637809,18.69336904,76.31587834,15.58586933,60.73000901,10.85326263,4.028662132,0.128423581,-1.649573775,-0.241063834,48.22602134,28.14967255,5.84849796,0.368444897,0.010496189,17.39686706,1019.218151
N-02-05-01 (18).wav,5,female,angry,-489.75708,102.100296,-40.95022,-13.968293,2.4534872,-11.804777,-23.430525,-14.294344,-2.6420302,-11.256155,-2.5133007,-6.2839904,-15.514941,0.017107287,-20.94089031,25.62659383,45.15233498,-86.43837546,131.5907104,3.138923431,771.5284746,261.4690035,1956.239418,375.0848773,2750.402974,452.3651081,324.272319,73.62771818,477.0579013,195.45133,281.6065713,47.91687265,19.81218168,74.29613273,15.53882275,58.75730998,10.40616662,2.136235828,0.122249789,-1.320801669,-1.140611005,41.32823338,31.24468952,9.430156174,0.232641205,0.006067485,17.75821224,502.0441505
N-02-05-01 (19).wav,5,female,angry,-465.9048,89.80021,-52.53553,-10.109296,-7.953374,-10.939826,-20.83317,-21.13536,-4.7641344,-15.275899,0.2251449,-1.1839172,-9.445482,0.013436834,-20.81401377,25.84247162,43.52922884,-107.0572303,150.5864592,1.756865944,828.7866153,341.6842642,1962.973523,408.990515,2854.011097,425.7194909,280.585,36.69156892,362.1738889,166.5786218,195.5952671,50.3371714,18.15282211,75.59681242,9.277697417,66.319115,12.57481139,3.61585034,0.172792092,-2.103008279,-2.172757774,38.04417678,28.91444118,5.584664419,0.301119626,0.016798651,27.13879934,850.9717501
N-02-05-01 (2).wav,5,female,angry,-487.4939,87.35696,-70.47066,-7.531058,-20.682865,-30.043795,-2.254753,-5.4524403,-8.522587,-18.354006,-2.6459384,1.5479448,-14.528271,0.012448251,-20.82449935,24.93060049,44.95273619,-93.76719672,138.7199329,7.313731717,918.8644173,437.8593688,1830.018225,564.7678664,3114.200549,395.4272977,306.871963,46.84880503,384.4237199,134.0556381,250.3680818,50.14876661,15.97996285,73.73338318,11.00455113,62.72883205,10.06800734,2.368435374,0.131257146,-0.750459789,1.099521935,58.91733972,27.1156398,3.439009776,0.473881199,0.009836235,10.04429327,410.3431503
N-02-05-01 (20).wav,5,female,angry,-472.46725,115.51505,-47.234055,-0.1801458,3.2918231,-4.460263,-23.632097,-25.41881,-1.5511026,-12.046481,-4.6469526,-8.198437,-11.515366,0.015331189,-19.48767791,26.01178619,42.0980835,-95.96253643,138.0606199,-0.038807434,779.7846892,262.9930244,1972.063708,339.8959301,2797.168211,294.5748137,316.7537943,64.05886922,500.0449628,109.7653555,390.2796073,49.0884423,16.14592876,74.28200956,15.58309433,58.69891523,9.072397591,4.574331066,0.101838163,-1.089626554,-0.529068395,38.35575042,27.75274611,7.833859236,0.469543716,0.024967848,25.56313267,757.5395344
N-02-05-01 (21).wav,5,female,angry,-482.65176,100.83179,-52.1346,-27.775028,-19.71802,-21.917994,-10.064191,-14.251977,-8.643759,-6.0743933,-5.8123236,-5.812843,-5.823301,0.0169485,-18.55921404,27.39870208,45.40974829,-83.90943425,129.3191825,0.907496224,976.0693397,287.2621119,1852.375548,330.2425336,2829.10707,378.3443089,308.8210239,57.59705973,453.0722904,202.7263142,250.3459762,46.56019881,23.17202898,75.64276703,11.35833164,64.28443539,7.257373516,1.145623583,0.188229956,-0.033789632,0.614197742,38.61671622,31.22637381,9.940602568,0.341767916,0.008307128,19.86623236,430.5448602
N-02-05-01 (22).wav,5,female,angry,-462.45078,103.25624,-41.412193,-23.583399,-20.850496,-22.935059,-17.66984,-10.135973,-4.5041485,-15.7820425,-4.538436,-3.3624165,-12.199002,0.01040258,-21.06041642,26.00912251,47.61552956,-107.3819659,154.9974954,3.45173915,837.007211,335.8852285,1733.248227,487.6848767,2828.67625,530.4708725,315.0827199,47.88139406,427.7697434,213.7990133,213.9707301,53.77274417,14.11952416,76.56002039,12.75631999,63.8037004,12.36734112,3.134693878,0.101059805,-2.035653832,-2.356853388,53.46018611,18.02664166,3.326025405,0.330647392,0.030047403,24.82645203,730.8405587
N-02-05-01 (23).wav,5,female,angry,-493.0383,104.81144,-21.660267,-6.545544,-27.371239,-16.752705,-3.1533213,-13.094052,-6.9242206,-9.779475,-1.0972062,-5.0369925,-13.6827,0.00770857,-19.62366663,24.70945796,44.12511335,-92.68993827,136.8150516,-9.093958989,824.2164344,324.029521,1650.232077,470.2346608,2932.851401,514.0995282,244.6058006,26.15041056,328.0058125,173.5685554,154.4372571,49.79588351,17.52524723,75.03607039,9.83595689,65.2001135,13.61411036,2.94893424,0.146022901,-1.913087081,-2.118906742,51.14103916,16.35500081,0.626077798,0.395627072,0.046365913,31.43588925,540.3538009
N-02-05-01 (24).wav,5,female,angry,-511.04297,81.79351,-20.356264,6.42122,-2.9392467,-11.52629,-23.631517,-21.061136,-4.1548824,-11.274636,-0.9322395,-6.5006733,-14.477728,0.008120378,-20.01996071,25.02341682,46.48810076,-105.7346483,152.2227491,-4.139014325,658.6265273,264.4662524,1883.984569,486.944774,2895.918739,467.8368767,282.4618869,44.55809008,376.00118,175.4311759,200.5700041,44.65321047,19.90678281,74.28116044,9.761868428,64.51929201,12.03540079,4.690090703,0.163510162,-0.515115007,-1.47397775,38.38218971,8.288613161,2.65010748,0.492440806,0.052094698,50.13455414,728.4028796
N-02-05-01 (25).wav,5,female,angry,-512.54376,83.51874,-29.934275,-14.656664,-10.060863,-20.13394,-24.4404,-20.948149,-11.238832,-10.242851,-4.14927,-7.6407924,-10.736728,0.009967625,-20.70647398,24.63958847,45.53006107,-94.24591566,139.7759767,4.076104674,771.2029928,212.6256013,1661.270878,422.6538745,2794.181877,348.6738147,331.5911835,93.00281768,468.7174459,187.3316595,281.3857864,45.46482097,20.24199688,76.10880905,9.104430031,67.00437902,13.64352535,1.352539683,0.176344651,-2.144280036,-1.36592927,64.85559365,13.48656993,3.858799468,0.151131962,0.005401961,17.64250303,273.1343965
N-02-05-01 (26).wav,5,female,angry,-469.05615,67.05256,-39.878536,27.164186,-20.06872,-45.000042,-7.409001,-9.289291,-12.918057,-13.712857,-3.8977702,-5.120479,-15.1607275,0.025366684,-17.79918154,24.91292362,43.25311063,-91.05385059,134.3069612,-5.569092622,845.5962281,377.6030549,1700.25205,728.9918386,3308.16275,341.0193096,315.4578334,59.95853124,472.9895038,229.842226,243.1472778,54.68980386,13.75969965,76.48598776,11.43769482,65.04829294,14.83845136,1.539773243,0.124875176,-2.131238043,-2.623243977,59.04216753,6.322627851,8.62693926,5.14247032,0.11074032,20.75505472,360.1315791
N-02-05-01 (27).wav,5,female,angry,-369.5843,125.762436,-35.286823,15.946882,-5.8822927,-6.765275,-9.518417,-11.471263,7.436828,-7.414237,6.284001,-0.5165569,-9.557837,0.015966037,-14.45988677,30.41646176,50.33102953,-104.863824,155.1948535,-4.697943831,789.7986067,229.4208887,1891.31001,393.9169842,2922.025926,353.7938287,316.1552229,54.27805408,464.535311,219.7291612,244.8061498,55.98814554,15.88793778,80.88812438,31.43283532,49.45528906,7.067738462,2.194285714,0.075968853,-1.260786385,-1.03183365,44.6149198,16.19387618,5.966199658,1.804500846,0.100407173,31.32009634,1474.444412
N-02-05-01 (28).wav,5,female,angry,-407.91837,80.23949,-108.25012,-19.517836,-25.321016,-36.586983,0.18292622,0.7567041,-5.373561,-11.474121,0.74513376,-0.46875024,-7.003496,0.02444458,-17.44114814,28.7070429,52.14278294,-87.16345973,139.3062427,15.01050049,1066.298322,249.2098572,1862.253764,334.2613322,3074.500945,305.5099014,362.9787407,98.46090937,527.0853941,100.1574532,426.9279409,56.20809946,19.30330899,77.57359975,9.423811663,68.14978809,7.493800291,2.194285714,0.15545847,-1.15932266,-0.287798339,47.1184933,34.67567563,13.99579767,1.293502419,0.011560149,2.90497083,1299.77001
N-02-05-01 (29).wav,5,female,angry,-400.5689,130.92894,-58.85999,-6.497887,-16.49092,-22.614721,-18.122833,-19.89044,-6.1590877,-22.609251,-8.801309,-2.353122,-15.684165,0.008147796,-18.40413614,27.06982698,49.17159843,-105.1767062,154.3483047,-4.946320073,773.1601097,248.8344344,1765.526017,382.6498594,2840.319822,388.875114,318.9141071,55.73010447,492.3657175,180.1649481,312.2007694,58.25026184,15.92410114,76.50882501,10.57415877,65.93466624,12.24418525,4.858594104,0.0938677,-1.725634274,-2.246853947,35.31121503,14.7535242,2.885245458,0.206921751,0.007942319,46.83515124,2291.663969
